"","total_claim_amount","pol_bonus","pol_duration","pol_sit_duration","pol_insee_code","drv_age1","drv_age2","drv_age_lic1","drv_age_lic2","vh_age","vh_cyl","vh_din","vh_make","vh_model","vh_sale_begin","vh_sale_end","vh_speed","vh_value","vh_weight","pol_coverageMaxi","pol_coverageMedian1","pol_coverageMedian2","pol_coverageMini","pol_pay_freqMonthly","pol_pay_freqQuarterly","pol_pay_freqYearly","pol_paydYes","pol_usageProfessional","pol_usageRetired","pol_usageWorkPrivate","vh_fuelGasoline","vh_fuelHybrid","vh_typeTourism","drv_sex1"
"10578",2683.76,0,0.135135135135135,0.0526315789473684,31,0.321428571428571,0.445652173913043,0.236363636363636,0.18018018018018,0.0943396226415094,0.197672199961839,0.13265306122449,37,363,0.111111111111111,0.102040816326531,0.423280423280423,0.119597005098682,0.3703125,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"10579",178.53,0.0377358490566038,0.162162162162162,0,4,0.142857142857143,0,0.1,0,0,0.155886281244037,0.0877551020408163,24,533,0,0,0.343915343915344,0.103520080843962,0.2953125,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
"10580",106.14,0,0.756756756756757,0.0526315789473684,13,0.488095238095238,0.695652173913043,0.372727272727273,0.351351351351351,0.169811320754717,0.138141576035108,0.118367346938776,37,495,0.185185185185185,0.0816326530612245,0.433862433862434,0.0736629357994825,0.2640625,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
"10581",658.72,0.377358490566038,0,0,94,0.488095238095238,0,0.218181818181818,0,0.226415094339623,0.138141576035108,0.0857142857142857,37,201,0.222222222222222,0.244897959183673,0.380952380952381,0.071358576656306,0.278125,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
"10582",368.58,0.330188679245283,0.0540540540540541,0.105263157894737,33,0.107142857142857,0,0.0727272727272727,0,0.0377358490566038,0.185651593207403,0.104081632653061,34,15,0.166666666666667,0.102040816326531,0.423280423280423,0.104285648665615,0.3278125,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"10583",110.72,0.245283018867925,0.027027027027027,0,30,0.30952380952381,0.478260869565217,0.227272727272727,0.216216216216216,0.0566037735849057,0.216561724861668,0.148979591836735,34,33,0.0925925925925926,0.102040816326531,0.481481481481481,0.135673929353401,0.3728125,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"10584",250,0,0.405405405405405,0,5,0.630952380952381,0,0.454545454545455,0,0.0188679245283019,0.155886281244037,0.13265306122449,15,264,0.037037037037037,0,0.423280423280423,0.100075025646522,0.3059375,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
"10585",443.82,0.283018867924528,0.135135135135135,0.157894736842105,49,0.273809523809524,0,0.181818181818182,0,0.132075471698113,0.221713413470712,0.187755102040816,34,15,0.148148148148148,0.102040816326531,0.560846560846561,0.115769165990415,0.3353125,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
"10586",317.16,0,0.027027027027027,0.0526315789473684,92,0.261904761904762,0,0.181818181818182,0,0.188679245283019,0.300133562297272,0.242857142857143,28,202,0.222222222222222,0.204081632653061,0.634920634920635,0.241643827226654,0.40625,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
"10587",1236,0.160377358490566,0.027027027027027,0,28,0.380952380952381,0.228260869565217,0.163636363636364,0.018018018018018,0.0188679245283019,0.393627170387331,0.316326530612245,32,375,0.0555555555555556,0,0.433862433862434,0.244308003246008,0.648125,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"10588",450.77,0,0.216216216216216,0,58,0.55952380952381,0,0.381818181818182,0,0.0188679245283019,0.216561724861668,0.187755102040816,34,387,0.037037037037037,0,0.44973544973545,0.170124481327801,0.4465625,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"10589",1236,0,0.108108108108108,0.210526315789474,75,0.464285714285714,0,0.3,0,0.0754716981132075,0.490555237550086,0.493877551020408,3,80,0.111111111111111,0.0612244897959184,0.857142857142857,0.548697769135368,0.465625,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1
"10590",110.98,0,0.0540540540540541,0.105263157894737,45,0.583333333333333,0,0.318181818181818,0,0.264150943396226,0.178401068498378,0.118367346938776,34,32,0.314814814814815,0.285714285714286,0.407407407407407,0.0997228644485615,0.31875,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
"10591",1332.37,0.0188679245283019,0.135135135135135,0.157894736842105,31,0.261904761904762,0,0.172727272727273,0,0.0566037735849057,0.299561152451822,0.2,37,487,0.0555555555555556,0.0612244897959184,0.380952380952381,0.190136424185819,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"10592",487.6,0,0.162162162162162,0.0526315789473684,86,0.428571428571429,0,0.327272727272727,0,0.924528301886792,0.0801373783629078,0.0244897959183673,37,227,0.981481481481482,0.918367346938776,0.195767195767196,0.000428717980125859,0.203125,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
"10593",460.76,0,0.702702702702703,0,67,0.476190476190476,0,0.290909090909091,0,0.0188679245283019,0.178401068498378,0.118367346938776,34,16,0.0740740740740741,0.0204081632653061,0.433862433862434,0.103520080843962,0.35875,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"10594",2773.63,0,0.135135135135135,0.105263157894737,33,0.678571428571429,0,0.445454545454545,0,0.132075471698113,0.155886281244037,0.0877551020408163,14,406,0.12962962962963,0.122448979591837,0.354497354497354,0.0728973679778292,0.2734375,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"10595",2898.61,0,0.189189189189189,0,57,0.285714285714286,0,0.218181818181818,0,0,0.39152833428735,0.328571428571429,31,324,0.0185185185185185,0,0.481481481481481,0.244767343939,0.559375,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"10596",360.88,0.0188679245283019,0.162162162162162,0,27,0.428571428571429,0.304347826086957,0.3,0.0900900900900901,0.113207547169811,0.197672199961839,0.13265306122449,37,319,0.12962962962963,0.102040816326531,0.380952380952381,0.118065869455375,0.3328125,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
"10597",551.46,0,0.135135135135135,0.0526315789473684,92,0.333333333333333,0,0.254545454545455,0,0.0188679245283019,0.221713413470712,0.187755102040816,7,168,0.0925925925925926,0.102040816326531,0.555555555555556,0.136822281085881,0.3540625,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
"10598",75.88,0,0.675675675675676,0,57,0.369047619047619,0,0.254545454545455,0,0.150943396226415,0.155886281244037,0.0877551020408163,14,406,0.185185185185185,0.204081632653061,0.354497354497354,0.0736935585123486,0.2734375,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1
"10599",931.61,0,0.27027027027027,0,67,0.5,0.597826086956522,0.372727272727273,0.324324324324324,0,0.216561724861668,0.148979591836735,7,168,0.0185185185185185,0,0.486772486772487,0.146391878856548,0.3375,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
"10600",1236,0,0.297297297297297,0.157894736842105,5,0.821428571428571,0,0.618181818181818,0,0.0754716981132075,0.221713413470712,0.187755102040816,34,1,0.0925925925925926,0.0816326530612245,0.53968253968254,0.121510924652815,0.4034375,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
"10601",1119.95,0,0.459459459459459,0.0526315789473684,69,0.726190476190476,0.880434782608696,0.454545454545455,0.486486486486487,0.358490566037736,0.117916428162564,0.0571428571428571,51,397,0.462962962962963,0.387755102040816,0.301587301587302,0.0470824210316792,0.228125,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1
"10602",88.58,0,0.648648648648649,0.0526315789473684,34,0.416666666666667,0.282608695652174,0.281818181818182,0.045045045045045,0.150943396226415,0.184125166952872,0.118367346938776,51,397,0.166666666666667,0.122448979591837,0.46031746031746,0.0908116550045169,0.318125,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"10603",663.34,0,0.27027027027027,0,38,0.30952380952381,0.532608695652174,0.236363636363636,0.27027027027027,0.226415094339623,0.487883991604656,0.220408163265306,48,328,0.259259259259259,0.183673469387755,0.380952380952381,0.221915144462648,0.5375,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"10604",678.07,0,0,0,35,0.25,0.456521739130435,0.190909090909091,0.207207207207207,0,0.261972905933982,0.242857142857143,48,136,0,0,0.486772486772487,0.188115325136654,0.43125,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0
"10605",577.88,0,0.135135135135135,0.0526315789473684,16,0.44047619047619,0.358695652173913,0.318181818181818,0.135135135135135,0.0377358490566038,0.185651593207403,0.104081632653061,34,16,0.0740740740740741,0,0.412698412698413,0.112768140129534,0.3675,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"10606",2323.95,0,0.351351351351351,0.0526315789473684,64,0.69047619047619,0,0.318181818181818,0,0.207547169811321,0.16218278954398,0.118367346938776,32,355,0.240740740740741,0.204081632653061,0.433862433862434,0.071358576656306,0.2546875,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
"10607",159.41,0.283018867924528,0.351351351351351,0,45,0.166666666666667,0,0.118181818181818,0,0.0943396226415094,0.280671627551994,0.179591836734694,51,485,0.12962962962963,0.122448979591837,0.470899470899471,0.170813492367289,0.468125,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
"10608",825,0,0.27027027027027,0,77,0.642857142857143,0,0.381818181818182,0,0.207547169811321,0.282388857088342,0.155102040816327,34,53,0.277777777777778,0.26530612244898,0.476190476190476,0.149553673959976,0.4171875,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
"10609",94.39,0,0.216216216216216,0.0526315789473684,59,0.369047619047619,0.673913043478261,0.263636363636364,0.225225225225225,0.188679245283019,0.221713413470712,0.146938775510204,7,528,0.203703703703704,0.204081632653061,0.423280423280423,0.122712866132811,0.4109375,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1
"10610",106.14,0,0.135135135135135,0.105263157894737,76,0.238095238095238,0,0.181818181818182,0,0.0566037735849057,0.223812249570693,0.195918367346939,37,447,0.12962962962963,0.102040816326531,0.513227513227513,0.152516421429774,0.4125,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
"10611",336.44,0.424528301886792,0.162162162162162,0,27,0.214285714285714,0,0.109090909090909,0,0.132075471698113,0.155504674680404,0.1,32,355,0.12962962962963,0.0408163265306122,0.349206349206349,0.0744285036211358,0.3015625,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
"10612",633.45,0,0.135135135135135,0.0526315789473684,69,0.55952380952381,0.565217391304348,0.418181818181818,0.297297297297297,0.0943396226415094,0.299942759015455,0.148979591836735,7,528,0.166666666666667,0.102040816326531,0.46031746031746,0.165148290487054,0.40625,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"10613",1236,0,0,0,62,0.416666666666667,0.25,0.309090909090909,0.027027027027027,0.188679245283019,0.275329135661133,0.108163265306122,34,32,0.203703703703704,0.204081632653061,0.391534391534392,0.119681217559064,0.35625,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"10614",1010.41,0,0,0,75,0.25,0,0.190909090909091,0,0.320754716981132,0.184125166952872,0.0877551020408163,37,471,0.333333333333333,0.285714285714286,0.37037037037037,0.0599209934008054,0.2234375,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1
"10615",3636.32,0,0.0540540540540541,0.105263157894737,94,0.583333333333333,0,0.418181818181818,0,0.0566037735849057,0.299942759015455,0.246938775510204,7,176,0.111111111111111,0.102040816326531,0.619047619047619,0.179694079098467,0.464375,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
"10616",165.87,0,0.72972972972973,0.0526315789473684,78,0.619047619047619,0,0.372727272727273,0,0.0754716981132075,0.178401068498378,0.116326530612245,7,168,0.148148148148148,0.163265306122449,0.391534391534392,0.0924193474299888,0.3421875,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
"10617",1578.77,0,0.648648648648649,0.0526315789473684,59,0.547619047619048,0.293478260869565,0.409090909090909,0.0540540540540541,0.0754716981132075,0.328754054569739,0.187755102040816,28,512,0.12962962962963,0.0816326530612245,0.365079365079365,0.181163969316042,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"10618",174.2,0,0.243243243243243,0.210526315789474,67,0.404761904761905,0.326086956521739,0.309090909090909,0.108108108108108,0.264150943396226,0.259110856706735,0.157142857142857,37,201,0.259259259259259,0.285714285714286,0.513227513227513,0.115011253846978,0.303125,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
"10619",469.25,0,0.297297297297297,0,66,0.476190476190476,0,0.354545454545455,0,0.113207547169811,0.299942759015455,0.187755102040816,14,496,0.148148148148148,0.122448979591837,0.455026455026455,0.208900491494542,0.5046875,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
"10620",628.65,0,0.513513513513513,0.157894736842105,76,0.654761904761905,0.75,0.5,0.396396396396396,0.0943396226415094,0.328754054569739,0.216326530612245,28,162,0.12962962962963,0.0816326530612245,0.634920634920635,0.235197746168333,0.4703125,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"10621",1236,0,0.027027027027027,0.0526315789473684,56,0.345238095238095,0,0.263636363636364,0,0.264150943396226,0.282388857088342,0.104081632653061,47,511,0.259259259259259,0.26530612244898,0.275132275132275,0.116764404158564,0.515625,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
"10622",403.03,0,0.0540540540540541,0,57,0.380952380952381,0,0.290909090909091,0,0.113207547169811,0.185651593207403,0.104081632653061,34,15,0.148148148148148,0.0816326530612245,0.423280423280423,0.0884996401831238,0.3278125,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"10623",1132.91,0,0,0,12,0.595238095238095,0,0.454545454545455,0,0.0377358490566038,0.33943903835146,0.251020408163265,16,272,0.0925925925925926,0,0.53968253968254,0.193206351150648,0.495625,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
"10624",162,0,0.162162162162162,0,79,0.273809523809524,0.423913043478261,0.209090909090909,0.189189189189189,0.0188679245283019,0.216561724861668,0.118367346938776,7,147,0.0925925925925926,0.0612244897959184,0.328042328042328,0.189569903997795,0.3965625,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"10625",928,0.283018867924528,0.108108108108108,0.105263157894737,59,0.19047619047619,0,0.0818181818181818,0,0.226415094339623,0.133371493989697,0.0877551020408163,34,3,0.259259259259259,0.26530612244898,0.407407407407407,0.0680896020578463,0.2609375,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1
"10626",461.29,0,0.108108108108108,0.157894736842105,78,0.226190476190476,0,0.145454545454545,0,0.169811320754717,0.329326464415188,0.13265306122449,28,464,0.185185185185185,0.0816326530612245,0.28042328042328,0.168616312719144,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"10627",154,0,0.486486486486487,0,61,0.285714285714286,0,0.163636363636364,0,0.188679245283019,0.300133562297272,0.148979591836735,34,53,0.203703703703704,0.183673469387755,0.486772486772487,0.156673454701352,0.415625,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
"10628",1244.35,0,0.135135135135135,0,85,0.630952380952381,0,0.481818181818182,0,0.320754716981132,0.132226674298798,0.0775510204081633,34,35,0.462962962962963,0.428571428571429,0.343915343915344,0.064682825251489,0.403125,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1
"10629",608.71,0,0.027027027027027,0.0526315789473684,92,0.30952380952381,0,0.218181818181818,0,0.0188679245283019,0.172295363480252,0.140816326530612,47,310,0.0925925925925926,0,0.275132275132275,0.0980845493102234,0.3484375,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
"10630",1928.46,0.0754716981132075,0.72972972972973,0.157894736842105,79,0.630952380952381,0.782608695652174,0.336363636363636,0.45045045045045,0.0754716981132075,0.216561724861668,0.187755102040816,7,174,0.111111111111111,0.0408163265306122,0.55026455026455,0.184670269939214,0.4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"10631",1010.41,0,0.675675675675676,0,7,0.452380952380952,0.576086956521739,0.327272727272727,0.279279279279279,0.113207547169811,0.185651593207403,0.104081632653061,7,528,0.12962962962963,0.122448979591837,0.402116402116402,0.132228874155961,0.36375,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"10632",1010.41,0,0.648648648648649,0.157894736842105,93,0.452380952380952,0,0.318181818181818,0,0.0566037735849057,0.109330280480824,0.104081632653061,7,158,0.0925925925925926,0.0204081632653061,0.365079365079365,0.0598827150097227,0.2640625,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
"10633",130.11,0,0.162162162162162,0.105263157894737,45,0.392857142857143,0.489130434782609,0.281818181818182,0.243243243243243,0.113207547169811,0.241175348215989,0.161224489795918,28,103,0.12962962962963,0.122448979591837,0.486772486772487,0.144860743213241,0.3484375,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"10634",495.8,0,0.486486486486487,0,38,0.583333333333333,0,0.227272727272727,0,0.0377358490566038,0.299561152451822,0.271428571428571,37,326,0.0555555555555556,0.0204081632653061,0.608465608465608,0.248595183047266,0.4865625,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
"10635",1236,0,0.378378378378378,0.105263157894737,93,0.369047619047619,0.565217391304348,0.272727272727273,0.216216216216216,0.207547169811321,0.394771990078229,0.179591836734694,32,394,0.222222222222222,0.163265306122449,0.301587301587302,0.201214190565142,0.5625,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"10636",337.48,0.330188679245283,0,0,24,0.119047619047619,0,0.0636363636363636,0,0.320754716981132,0.261591299370349,0.251020408163265,3,38,0.333333333333333,0.285714285714286,0.661375661375661,0.19810598520923,0.3515625,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1
"10637",2663.19,0,0.0810810810810811,0.157894736842105,92,0.547619047619048,0,0.4,0,0.0566037735849057,0.489982827704637,0.446938775510204,3,521,0.0740740740740741,0.0612244897959184,0.645502645502645,0.451087871874569,0.6578125,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
"10638",334.04,0,0.243243243243243,0.210526315789474,37,0.702380952380952,0,0.5,0,0.150943396226415,0.299942759015455,0.148979591836735,7,528,0.185185185185185,0.163265306122449,0.492063492063492,0.131080522423482,0.4140625,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"10639",520.47,0,0.459459459459459,0.105263157894737,38,0.297619047619048,0,0.218181818181818,0,0.113207547169811,0.299942759015455,0.187755102040816,34,33,0.166666666666667,0.142857142857143,0.555555555555556,0.170890049149454,0.3884375,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"10640",90.3,0,0.594594594594595,0,30,0.333333333333333,0,0.254545454545455,0,0,0.216561724861668,0.148979591836735,34,16,0.0555555555555556,0,0.497354497354497,0.140650120194148,0.395,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"10641",1951.54,0,0.378378378378378,0.210526315789474,1,0.357142857142857,0.25,0.254545454545455,0.045045045045045,0.150943396226415,0.156649494371303,0.124489795918367,16,308,0.148148148148148,0.142857142857143,0.433862433862434,0.098926673914042,0.3059375,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
"10642",1251,0.132075471698113,0.108108108108108,0.0526315789473684,22,0.714285714285714,0,0.372727272727273,0,0.0754716981132075,0.157031100934936,0.108163265306122,33,118,0.12962962962963,0.122448979591837,0.343915343915344,0.0945629373306181,0.3296875,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"10643",925.69,0,0.567567567567568,0.210526315789474,85,0.607142857142857,0,0.363636363636364,0,0.169811320754717,0.252623545124976,0.202040816326531,7,528,0.203703703703704,0.142857142857143,0.53968253968254,0.130314954601828,0.4125,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
"10644",636.83,0,0.189189189189189,0.105263157894737,0,0.642857142857143,0,0.472727272727273,0,0.207547169811321,0.335622972715131,0.148979591836735,48,395,0.222222222222222,0.183673469387755,0.407407407407407,0.170913016184104,0.4328125,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
"10645",1236,0,0.027027027027027,0.0526315789473684,35,0.714285714285714,0,0.472727272727273,0,0.226415094339623,0.317305857660752,0.187755102040816,7,522,0.222222222222222,0.224489795918367,0.53968253968254,0.18702056315169,0.4315625,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
"10646",343.06,0,0.108108108108108,0.105263157894737,48,0.523809523809524,0,0.372727272727273,0,0.0377358490566038,0.197672199961839,0.104081632653061,37,319,0.037037037037037,0.0408163265306122,0.317460317460317,0.117805576396013,0.421875,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"10647",2323.95,0.377358490566038,0.108108108108108,0.210526315789474,59,0.154761904761905,0,0.0363636363636364,0,0.226415094339623,0.138141576035108,0.0857142857142857,37,201,0.222222222222222,0.204081632653061,0.380952380952381,0.0771998591355208,0.278125,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
"10648",153.97,0,0.162162162162162,0,92,0.297619047619048,0,0.145454545454545,0,0.132075471698113,0.197672199961839,0.1,37,201,0.166666666666667,0.142857142857143,0.396825396825397,0.0931849152516421,0.3,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"10649",146.15,0,0.486486486486487,0.210526315789474,53,0.416666666666667,0.58695652173913,0.318181818181818,0.306306306306306,0.339622641509434,0.282388857088342,0.110204081632653,7,155,0.425925925925926,0.408163265306122,0.407407407407407,0.107891473105602,0.309375,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1
"10650",276.86,0.0377358490566038,0.162162162162162,0,49,0.178571428571429,0,0.127272727272727,0,0,0.280671627551994,0.179591836734694,51,485,0.0185185185185185,0,0.481481481481481,0.175981075163449,0.468125,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"10651",417.07,0,0.189189189189189,0.105263157894737,67,0.476190476190476,0.630434782608696,0.327272727272727,0.36036036036036,0.0377358490566038,0.344590726960504,0.242857142857143,48,423,0.0740740740740741,0.0204081632653061,0.486772486772487,0.227924851862627,0.4953125,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"10652",1169.93,0,0.108108108108108,0.210526315789474,64,0.357142857142857,0,0.254545454545455,0,0.226415094339623,0.178401068498378,0.118367346938776,7,446,0.259259259259259,0.244897959183673,0.46031746031746,0.0755615439971827,0.28125,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
"10653",1878.09,0,0.243243243243243,0.0526315789473684,13,0.476190476190476,0.608695652173913,0.272727272727273,0.333333333333333,0.226415094339623,0.178401068498378,0.118367346938776,34,15,0.222222222222222,0.142857142857143,0.433862433862434,0.102754513022309,0.296875,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
"10654",1930.13,0,0.459459459459459,0,62,0.607142857142857,0,0.409090909090909,0,0,0.197672199961839,0.146938775510204,8,443,0,0,0.391534391534392,0.0897398600542022,0.348125,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
"10655",1236,0,0.648648648648649,1,59,0.511904761904762,0,0.318181818181818,0,0.377358490566038,0.100934936080901,0.0571428571428571,34,14,0.425925925925926,0.346938775510204,0.291005291005291,0.0582290885149515,0.2375,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
"10656",4141.63,0,0.405405405405405,0,69,0.523809523809524,0,0.390909090909091,0,0,0.216561724861668,0.148979591836735,7,168,0.0925925925925926,0,0.486772486772487,0.140267336283321,0.330625,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"10657",5245.98,0,0.27027027027027,0.105263157894737,40,0.619047619047619,0.891304347826087,0.390909090909091,0.567567567567568,0.188679245283019,0.223812249570693,0.148979591836735,37,201,0.222222222222222,0.204081632653061,0.46031746031746,0.0935370764496027,0.309375,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
"10658",391.19,0.141509433962264,0.189189189189189,0,16,0.488095238095238,0,0.363636363636364,0,0.0566037735849057,0.197672199961839,0.140816326530612,37,363,0.0740740740740741,0.0612244897959184,0.439153439153439,0.132228874155961,0.3703125,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"10659",106.14,0,0.621621621621622,0,33,0.488095238095238,0.619565217391304,0.363636363636364,0.261261261261261,0.132075471698113,0.487883991604656,0.3,48,328,0.12962962962963,0.0816326530612245,0.433862433862434,0.298739875365559,0.59375,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"10660",2323.95,0,0.297297297297297,0.0526315789473684,12,0.595238095238095,0.728260869565217,0.354545454545455,0.333333333333333,0.0377358490566038,0.216561724861668,0.148979591836735,7,147,0.0740740740740741,0.0612244897959184,0.380952380952381,0.155257154231293,0.4446875,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
"10661",109.64,0,0.459459459459459,0.105263157894737,52,0.345238095238095,0,0.263636363636364,0,0.0377358490566038,0.328754054569739,0.146938775510204,28,464,0.0740740740740741,0.0204081632653061,0.301587301587302,0.217421261349543,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"10662",429.09,0,0.243243243243243,0.105263157894737,59,0.428571428571429,0,0.172727272727273,0,0.188679245283019,0.280671627551994,0.202040816326531,2,108,0.203703703703704,0.204081632653061,0.592592592592593,0.208494740549065,0.4015625,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"10663",1236,0.113207547169811,0.756756756756757,0.105263157894737,59,0.547619047619048,0,0.418181818181818,0,0.0377358490566038,0.197672199961839,0.140816326530612,37,363,0.0740740740740741,0.0612244897959184,0.439153439153439,0.132228874155961,0.3703125,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
"10664",23.92,0,0.216216216216216,0,0,0.357142857142857,0,0.272727272727273,0,0.0754716981132075,0.185651593207403,0.104081632653061,7,168,0.148148148148148,0,0.37037037037037,0.132228874155961,0.330625,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"10665",592.42,0,0.405405405405405,0.0526315789473684,74,0.5,0.217391304347826,0.354545454545455,0.018018018018018,0.283018867924528,0.256439610761305,0.0877551020408163,34,14,0.5,0.346938775510204,0.354497354497354,0.0818085774218738,0.265625,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
"10666",3185.88,0,0.0810810810810811,0,38,0.571428571428571,0,0.309090909090909,0,0.132075471698113,0.275710742224766,0.210204081632653,37,352,0.12962962962963,0.102040816326531,0.571428571428571,0.163999938754574,0.396875,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"10667",110.98,0,0.0540540540540541,0.0526315789473684,77,0.285714285714286,0,0.218181818181818,0,0.113207547169811,0.333333333333333,0.220408163265306,33,132,0.148148148148148,0.122448979591837,0.608465608465608,0.155808363062884,0.3815625,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
"10668",2145.65,0,0.189189189189189,0,15,0.464285714285714,0,0.336363636363636,0,0.0943396226415094,0.216561724861668,0.187755102040816,7,528,0.111111111111111,0.102040816326531,0.502645502645503,0.173186752614414,0.4103125,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
"10669",3174.63,0,0,0,74,0.404761904761905,0.619565217391304,0.281818181818182,0.351351351351351,0.0566037735849057,0.298797939324556,0.187755102040816,28,142,0.0555555555555556,0.0408163265306122,0.518518518518518,0.210699575875427,0.4484375,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"10670",6148.15,0,0.162162162162162,0,67,0.261904761904762,0,0.190909090909091,0,0,0.216561724861668,0.148979591836735,34,16,0.0555555555555556,0,0.497354497354497,0.147540230589028,0.395,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"10671",133.62,0,0.459459459459459,0,25,0.55952380952381,0.423913043478261,0.427272727272727,0.18018018018018,0,0.327800038160656,0.312244897959184,28,282,0.0185185185185185,0,0.619047619047619,0.330128156053345,0.553125,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
